出现时间,弹幕类型,字的大小,颜色,弹幕添加时间戳,unknown_5,unknown_6,unknown_7,unknown_8,弹幕内容
800.795,1,25,16777215,1630719646,0,d33f005d,5.43E+16,1,F173
801.532,1,25,16777215,1630593200,0,122a27b8,5.43E+16,0,淀粉重来不看直播
802.978,1,25,16777215,1630595292,0,debf0574,5.43E+16,1,那是前两年的事了 今年站起来了！！
803.015,1,25,16777215,1630761852,0,8729ee51,5.44E+16,0,塞拉斯打崩卡牌，卡牌打崩塞拉斯。”
803.555,1,25,16777215,1630600396,0,8a50cf58,5.43E+16,1,0.30分了，还有1.7W人
803.562,1,25,16777215,1630633203,0,1698ff1f,5.43E+16,1,卡牌教学
803.623,1,25,16777215,1630598692,0,c8c1f8f1,5.43E+16,1,你们是真人嘛
803.625,1,25,16777215,1630595604,0,1bfce7a3,5.43E+16,1,软粉也不看直播
803.798,1,25,16777215,1630595225,0,bfacadfa,5.43E+16,1,雀食
803.86,1,25,16777215,1630593474,0,d6fbd5e8,5.43E+16,1,都是看回放的淀粉，大家好
803.968,1,25,16777215,1630591709,0,19f5e102,5.43E+16,1,卡牌w是一直红蓝黄转的，心中默念就行
804.177,1,25,16777215,1630600075,0,d7887b7c,5.43E+16,1,一看直播就输，刚刚第三把也是..
804.348,1,25,16777215,1630599954,0,13d9028c,5.43E+16,1,淀粉觉不看直播
804.432,5,25,38979,1630594446,0,2fa394a4,5.43E+16,0,真正的淀粉想不到能赢
804.704,1,25,16777215,1630630386,0,e6239d16,5.43E+16,1,第三把看了一眼输了的，世另我
804.908,1,25,16777215,1630645691,0,86d1228c,5.43E+16,1,别吃
804.95,1,25,16777215,1630607442,0,4a331367,5.43E+16,1,我看的直播，确实刺激
805.112,1,25,16777215,1630597075,0,38f5778f,5.43E+16,1,直播一边 睡前第二遍
805.255,1,25,16777215,1630595139,0,fdb76462,5.43E+16,9,来看回放
805.542,1,25,16777215,1630603166,0,d161b14b,5.43E+16,9,1.6w在看
805.7,1,25,16777215,1630599437,0,d33d4fbf,5.43E+16,10,第三遍了，太精彩了‘
806.542,1,25,16777215,1630599658,0,2eea7bd4,5.43E+16,10,7777777
806.543,1,25,16777215,1630628385,0,775af3d5,5.43E+16,1,不看直播的一般是淀粉和极粉
806.887,1,25,16777215,1630581556,0,4b576d38,5.43E+16,1,那一把卡牌压线
807.1,1,25,16777215,1630595191,0,c9279244,5.43E+16,1,握草，芙兰朵
807.185,1,25,16777215,1630595977,0,efd56d8d,5.43E+16,1,前面那个，我也是，看了第三把被翻了就关直播玩别的去了
808.833,1,25,16707842,1630599232,0,6c344cd1,5.43E+16,0,不看直播的真的亏了，第四把爆炸好看
809.451,1,25,16777215,1630593261,0,608cd028,5.43E+16,1,确实，知道结果的我回来看了
809.497,1,25,16777215,1630695999,0,6c68c9f6,5.43E+16,1,edg哪局输了呀  我跳了看
809.784,1,25,16777215,1630627910,0,d7b709e8,5.43E+16,1,昨晚的直播看的我心脏受不了
809.86,1,25,16777215,1630593672,0,88b0c990,5.43E+16,1,别吃
809.937,1,25,16777215,1630596633,0,3735e497,5.43E+16,0,猴精中单
810.2,5,25,16646914,1630604314,0,8b953543,5.43E+16,1,那我这个看了直播再看回放的？ 究极螺旋无敌霹雳爆炸淀粉好吧
810.934,1,25,16777215,1630593640,0,923042a3,5.43E+16,1,EDG的粉丝为什么被叫淀粉
811.855,1,25,16777215,1630596152,0,9fd6c725,5.43E+16,10,edg！
811.974,1,25,16777215,1630629890,0,4e29bccf,5.43E+16,1,不看直播是不敢看吗
812.488,1,25,16777215,1630606442,0,9507f249,5.43E+16,1,囂張趁現在
812.981,1,25,16777215,1630596437,0,2a6d3d0d,5.43E+16,1,全员摇头战将
813.324,5,25,16646914,1630602688,0,fa16ca6d,5.43E+16,1,看了直播再来回味一遍
813.583,1,25,16777215,1630808203,0,b7d86d9a,5.44E+16,1,正手反手都能点菜
815.612,1,25,16777215,1630594921,0,3b4b4136,5.43E+16,1,看了直播重温
815.82,1,25,16777215,1630600168,0,b548d9b2,5.43E+16,0,1.8?你们都不睡觉的吗
815.904,5,25,38979,1630637909,0,5cec1b16,5.43E+16,1,这个决赛 scout用doinb的打法打败了doinb 一直在支援上下路
816.453,1,25,16777215,1630593803,0,bc426009,5.43E+16,1,今天的比赛我是直播回放一起
816.533,1,25,16777215,1630677247,0,ba27ec69,5.43E+16,1,看直播心脏受不了
816.556,1,25,16777215,1630628797,0,b9fcfada,5.43E+16,1,早上八点还5千人看
816.595,1,25,16777215,1630595150,0,fdb76462,5.43E+16,1,电宝给了个惊喜
817.19,1,25,16777215,1630645317,0,cd45eed6,5.43E+16,10,回味第三遍
817.243,1,25,16777215,1630596221,0,1985f905,5.43E+16,1,谁赢了
817.257,1,25,16777215,1630601442,0,dd2ddb03,5.43E+16,1,因为以前老说国电国电，干脆就叫淀粉了
817.633,1,25,16777215,1630664550,0,3d78fc59,5.43E+16,1,4千+在看
817.998,1,25,16777215,1630592056,0,361db824,5.43E+16,1,你们看到多少分钟了
818.002,1,25,16777215,1630590497,0,f86c6b29,5.43E+16,1,盲僧刷野比奥拉夫慢太多了
818.113,1,25,16777215,1630639445,0,b1793c4f,5.43E+16,1,shanks学学，什么叫点菜
818.12,1,25,16777215,1630612641,0,f966f695,5.43E+16,1,4点还有5000+夜猫。
819.112,1,25,16777215,1630631819,0,f698934c,5.43E+16,10,再看一遍
820.392,1,25,16777215,1630608043,0,b818e21e,5.43E+16,1,有人能解答下英雄头像边上的是什么吗
821.058,1,25,16777215,1630591174,0,c148d360,5.43E+16,1,没看直播 这局谁的锅？
821.84,1,25,16777215,1630631845,0,f698934c,5.43E+16,1,淀粉只敢看录播
821.878,1,25,16777215,1630600822,0,3d589cbd,5.43E+16,1,6499在看。。。
822.656,1,25,16777215,1630599305,0,d8e00365,5.43E+16,1,告诉我，谁是冠军
823.178,1,25,16777215,1630595389,0,ea3082d8,5.43E+16,1,。
823.717,1,25,16777215,1630636687,0,7ede2c00,5.43E+16,1,现在还7000再看
824.392,1,25,16777215,1630589973,0,90469568,5.43E+16,1,3:01
825.425,1,25,15138834,1630589842,0,ac8775ab,5.43E+16,1,回放没人看？？？
826.229,1,25,16777215,1630640374,0,8661dbbd,5.43E+16,10,真正的淀粉从不看重播
826.92,1,25,16777215,1630594566,0,3235c533,5.43E+16,1,勇敢的淀粉能看完全程比赛
830.792,1,25,16777215,1630601582,0,730b6191,5.43E+16,10,我们是冠军！
830.886,1,25,16777215,1630601922,0,4.75E+12,5.43E+16,10,只敢看回放
831.158,1,25,16777215,1630594974,0,e8f9587e,5.43E+16,9,回来了
831.213,1,25,16777215,1630581123,0,b74a5267,5.43E+16,1,这界面看着确实不舒服
831.281,1,25,16777215,1630593545,0,bc09e23b,5.43E+16,1,这把是我的锅
831.802,5,18,16707842,1630601261,0,2.55E+84,5.43E+16,1,牛宝自闭
831.998,1,25,16777215,1630590518,0,cce95e60,5.43E+16,1,有
833.71,1,25,16777215,1630594265,0,acd71eb6,5.43E+16,8,eng！！！
833.779,1,25,16777215,1630591356,0,ea0040e5,5.43E+16,1,3分钟塔刀，bug异地登录
833.928,1,25,16777215,1630601145,0,86f9deed,5.43E+16,1,怎么诞生到啊
833.937,1,25,16777215,1630792166,0,e3207681,5.44E+16,1,真正的淀粉在看第四把的时候8:1就已经不看气的捶桌子了
833.965,1,25,16777215,1630591914,0,e2189652,5.43E+16,1,3.4w在看就离谱
834.109,1,25,16777215,1630642208,0,75403ae0,5.43E+16,10,真正的淀粉只看重播
834.185,1,25,16777215,1630607942,0,ddedfa5f,5.43E+16,1,看完第三把寄了就关了 现在回来看回放
835.31,1,25,16777215,1630596947,0,b78c806c,5.43E+16,1,看刚子直播真一点不慌，优势就是优势，劣势就是劣势，最后一把除外
835.884,1,25,16777215,1630596046,0,d7758ece,5.43E+16,1,wink 
835.95,1,25,16777215,1630719162,0,50eb57bd,5.43E+16,1,二刷了  淀粉好快乐
836.053,1,25,16777215,1630585054,0,b388023c,5.43E+16,1,让二追三？
837.26,1,25,16777215,1630684204,0,437f309d,5.43E+16,1,几岁了小朋友
837.5,1,25,16777215,1630835586,0,ce423c32,5.44E+16,1,哈哈哈哈哈哈哈真淀粉不看直播的
838.681,1,25,16777215,1630598019,0,9af1ef2e,5.43E+16,1,开始看比赛
839.931,1,25,16777215,1630664661,0,38943505,5.43E+16,10,真正的淀粉只看重播的胜者局
840.718,1,25,16777215,1630602083,0,b760aa38,5.43E+16,1,eng那个什么鬼？
840.764,1,25,16777215,1630653156,0,158f39e3,5.43E+16,0,那4000人你们好吗？
840.786,1,25,16777215,1630594755,0,be3414a6,5.43E+16,1,为什么不能看到选手们的表情啊
840.892,1,25,16777215,1630590351,0,d60f1cb3,5.43E+16,1,让三追梦了
840.937,1,25,15138834,1630731592,0,a6c9e26c,5.43E+16,1,注意:meiko这把多去走动
841.34,1,25,16777215,1630594946,0,f907ff6e,5.43E+16,0,edg粉没有自己的梗吗？不看直播也抄
842.08,1,25,16777215,1630593970,0,aedd7eb8,5.43E+16,10,3W+
842.236,1,25,16777215,1630590190,0,31430b95,5.43E+16,1,恭喜edg
842.324,1,25,16777215,1630604765,0,b16beb84,5.43E+16,1,只要不看直播，edg就能给我们惊喜
842.734,1,25,16777215,1630592001,0,7c578f5e,5.43E+16,1,3.5万＋
842.748,1,25,16777215,1630653036,0,ba79fbb7,5.43E+16,1,女坦？
842.873,1,25,16777215,1630640739,0,f403c298,5.43E+16,1,记住这个走动
843.062,1,25,16777215,1630592518,0,895c255f,5.43E+16,1,3.5w
843.473,1,25,16777215,1630835597,0,ce423c32,5.44E+16,1,直播伤身体
844.203,1,25,16777215,1630598225,0,641dd4ca,5.43E+16,1,还有人在看吗、
845.108,1,25,16777215,1630680902,0,1fa339c9,5.43E+16,1,.
845.393,1,25,16777215,1630591576,0,de1ec08c,5.43E+16,0,第一把落下了，补课
845.687,1,25,16777215,1630766323,0,cd10e37,5.44E+16,10,真正的淀粉只看重播
845.95,1,25,16777215,1630590814,0,6c741c14,5.43E+16,1,有
846.617,1,25,16777215,1630594057,0,5a6c5a2c,5.43E+16,1,22:47
846.651,1,25,16777215,1630591063,0,7ebbcc0f,5.43E+16,10,多多超人！
847.384,1,25,16777215,1630591822,0,89aebbd8,5.43E+16,1,3.4w 都是真粉
848.531,1,25,16777215,1630582148,0,c6405b54,5.43E+16,1,那么打一个车标，谁看都难受
849.254,1,25,16777215,1630640605,0,e0c77b1f,5.43E+16,0,7000+
849.356,1,25,16777215,1630592207,0,36bbf3dc,5.43E+16,1,恭喜EDG 我等了三年
849.553,1,25,16777215,1630599492,0,d52f4df3,5.43E+16,1,才发现没有摄像头？为什么
849.9,1,25,16777215,1630591322,0,e77ba0bd,5.43E+16,1,有
850.04,1,25,16777215,1630597813,0,c89cd128,5.43E+16,1,淀粉揭棺而起
850.34,1,25,16777215,1630599230,0,dbf09cd9,5.43E+16,1,很多人
851.028,1,25,16777215,1630592148,0,510f8036,5.43E+16,10,edgnb
851.959,1,25,16777215,1630597705,0,736165de,5.43E+16,10,2.4w+
853.235,1,25,16777215,1630725059,0,63ea2b57,5.43E+16,1,镜头不是本来就时有时没有吗
853.488,1,25,16777215,1630592982,0,2732cb07,5.43E+16,9,李汭璨我的超人
853.745,1,25,16777215,1630592174,0,a43ce466,5.43E+16,1,3.4万在看
853.794,1,25,16777215,1630590184,0,6f054d7f,5.43E+16,1,这界面怎么这样啊
854.231,1,25,16777215,1630631406,0,f0a1636f,5.43E+16,1,这波下河道放眼，是有准备的
854.869,1,25,16777215,1630595311,0,492f2608,5.43E+16,8,100W+
854.966,1,25,16777215,1630627728,0,e0f7739f,5.43E+16,1,每个人都能站出来，泪目
855.254,5,25,15138834,1630590246,0,954fd1a0,5.43E+16,1,我曾经相信科学
855.883,1,25,16777215,1630601028,0,e5596b69,5.43E+16,1,Edg牛逼
856.207,5,25,16777215,1630665823,0,e8bc1514,5.43E+16,1,记住这个眼
856.241,1,25,16777215,1630634317,0,bf116b2d,5.43E+16,1,记住这个眼 后面要考的
856.247,1,25,16777215,1630655489,0,ae82e8a9,5.43E+16,1,现在都不出门多兰了吗，我落后了
856.72,1,25,16777215,1630645152,0,c15485a8,5.43E+16,1,记住这个眼
856.826,1,25,16777215,1630595520,0,48727b06,5.43E+16,1,26万人，看重播离谱。9.2日23点！
857.26,1,25,16777215,1630597300,0,c6a3b0a,5.43E+16,1,4把游戏中路被爆3把
857.838,1,25,16777215,1630578655,0,4075ba44,5.43E+16,1,记住这个眼
857.841,5,25,15138834,1630682322,0,d363e0ce,5.43E+16,0,记住这个眼
857.863,1,25,16777215,1630597921,0,98bb06e1,5.43E+16,10,1W赛后看ing
857.937,1,25,16777215,1630740365,0,275bf775,5.43E+16,1,这眼立大功
858.194,1,25,16777215,1630591010,0,e2318013,5.43E+16,1,记住这个眼
858.235,1,25,16777215,1630603791,0,be63f843,5.43E+16,1,现在看回放的都是我的好兄弟啊
858.471,1,25,16777215,1630597069,0,372672b9,5.43E+16,1,注意这个眼
858.49,1,25,15138834,1630595896,0,a2efa45e,5.43E+16,1,小学弟这个眼是真的牛
858.541,1,25,16777215,1630654529,0,50cd6f51,5.43E+16,1,记住这个眼 无敌
858.662,1,25,16777215,1630763962,0,647bccfa,5.44E+16,1,这个眼位对于中单来说很好用，各位可以留意一下
858.86,1,25,16707842,1630599251,0,dbf09cd9,5.43E+16,10,哈哈
859.004,1,25,16777215,1630594633,0,2ad91c40,5.43E+16,0,这把杰杰才是超人
859.025,1,25,16777215,1630667947,0,7e2effac,5.43E+16,1,一切的故事都要从这个眼开始讲起
859.22,1,25,16777215,1630593276,0,e7565a87,5.43E+16,1,这个眼立大功了！
859.313,1,25,16777215,1630640854,0,e53a3757,5.43E+16,1,8000＋
860.603,1,25,16777215,1630597619,0,428e381,5.43E+16,1,2.4w
861.436,1,25,16777215,1630607413,0,5.67E+65,5.43E+16,1,1W+，2:30就离谱
862.258,1,25,16777215,1630678362,0,f1f36ed7,5.43E+16,10,揭棺而起！
862.588,1,25,16777215,1630602823,0,e6cee99f,5.43E+16,1,这个顶部界面好突兀啊，丑的一批
863.157,1,25,16777215,1630594084,0,5a6c5a2c,5.43E+16,1,记住这个眼
863.675,1,25,16777215,1630590567,0,6de8553a,5.43E+16,1,现场这个照明怎么回事，这真不会太暗了吗
864.465,1,25,16777215,1630604364,0,3df31371,5.43E+16,0,凌晨1：55我在看回放。
864.863,5,25,16777215,1630810181,0,e006239,5.44E+16,1,记住这个眼
865.676,1,25,16777215,1630762709,0,adbcafe7,5.44E+16,1,1000+真正的淀粉只看重播顺风胜局
866.364,1,25,16777215,1630759540,0,1f0af7ef,5.44E+16,1,这个眼伏笔
866.406,1,25,16777215,1630626893,0,5bc44a48,5.43E+16,1,记住这个眼
866.727,1,25,16777215,1630607674,0,493853,5.43E+16,1,9月3号 2.34
866.817,1,25,16777215,1630601946,0,47ac0d34,5.43E+16,1,1.6w在看
866.989,5,25,15138834,1630578426,0,933213b2,5.43E+16,0,前方高能
867.332,1,25,16777215,1630595277,0,bf600cef,5.43E+16,1,这个眼
867.465,1,25,16777215,1630633260,0,f96b2e77,5.43E+16,10,终于等到你，圣枪哥
868.499,1,25,16777215,1630808258,0,b7d86d9a,5.44E+16,1,冠军眼
869.125,1,25,16777215,1630591838,0,c8489508,5.43E+16,1,注意小地图女坦
869.465,1,25,16777215,1630600343,0,d026911a,5.43E+16,1,1.7万人，但评论好少
869.529,1,25,16777215,1630683836,0,3f78730c,5.43E+16,10,1
869.654,1,25,16777215,1630604673,0,5ff661b8,5.43E+16,1,请看右下角女坦位置
869.957,1,25,16777215,1630591517,0,72eb732b,5.43E+16,1,转折点要来了
870.294,1,25,16777215,1630617585,0,94d08c69,5.43E+16,9,5w离谱
870.576,5,25,15138834,1630678005,0,fb099727,5.43E+16,1,这个时候发现奥拉夫，田野开始动
871.854,1,25,16777215,1630609088,0,d18c9279,5.43E+16,1,凌晨三点还有八千人
873.202,1,25,16777215,1630761953,0,8729ee51,5.44E+16,1,scout这个眼加卖自己骗奥拉夫，打崩对面中野
873.458,1,25,16777215,1630592811,0,fe75c1a2,5.43E+16,1,EDG策划这波很久啦！！
873.458,1,25,16777215,1630592801,0,fe75c1a2,5.43E+16,1,从这里开始meiko已经在往中路走了
873.569,1,25,16777215,1630609866,0,1a997d1a,5.43E+16,0,半夜3点7000+离谱
874.442,1,25,16777215,1630642807,0,4ad8ca0b,5.43E+16,1,此时Meiko开始往中路支援！
874.815,1,25,16777215,1630590070,0,83cbfc1c,5.43E+16,1,本命英雄圣枪游侠
875.048,1,25,16777215,1630593474,0,b8cfd673,5.43E+16,8,7777
876.06,1,25,16777215,1630815128,0,14002083,5.44E+16,10,圣枪哥出招牌英雄啊
876.466,1,25,16777215,1630601976,0,c96dfa81,5.43E+16,1,这里meiko已经开始动了
876.569,1,25,16777215,1630643881,0,985bcdca,5.43E+16,1,有上班摸鱼的吗？1W多人
877.073,1,25,16777215,1630763875,0,70d18e46,5.44E+16,1,meiko开始了已经
877.196,1,25,16777215,1630640358,0,9d6445,5.43E+16,1,这波不怪小天  卡牌故意压线卖破绽  然后野辅都往中路赶
877.295,1,25,16777215,1630599359,0,d8e00365,5.43E+16,1,我们是冠军
877.343,1,25,16777215,1630594037,0,aedd7eb8,5.43E+16,1,没想到电宝猛起来了，泪目
877.555,1,25,16777215,1630676826,0,bfb505ea,5.43E+16,10,77777777
877.628,1,25,16777215,1630592689,0,eee7a4ea,5.43E+16,1,这个时候妹扣就开始动了
877.99,5,25,15138834,1630664048,0,8513531d,5.43E+16,1,前方高能
878.19,1,25,16777215,1630627728,0,171bffe8,5.43E+16,0,北京时间8点08
878.236,1,25,16777215,1630590234,0,3e5153f,5.43E+16,0,我记得春节赛jiejei也是奥拉夫也是这个位置也是被对面眼看到
878.407,1,25,16777215,1630596169,0,288bf800,5.43E+16,1,这个眼
879.172,1,25,16777215,1630758980,0,cccd14b5,5.44E+16,1,Meiko开始动了
879.187,1,25,16777215,1630642517,0,dcbc5b2d,5.43E+16,1,勇敢淀粉全看完了
879.326,1,25,16777215,1630591915,0,bfe2c8a2,5.43E+16,1,这个眼讲究啊
880.477,5,25,16707842,1630644177,0,b3cb4973,5.43E+16,1,这一波edg打赢之后，中野优势开始带动边线了
880.891,1,25,16777215,1630592484,0,82ce8d1,5.43E+16,1,SCout这个眼简直是价值千金
881.308,1,25,16777215,1630592859,0,636b3fdc,5.43E+16,1,圣枪哥第七魂技武魂真身
881.772,1,25,16777215,1630635868,0,96aea2e,5.43E+16,1,打野跟辅助的动向都看不见这上的是不是太草率了
881.791,1,25,16777215,1630756654,0,bc48a2ec,5.44E+16,1,再看一次
881.923,1,25,16777215,1630582220,0,55366bb6,5.43E+16,1,这个蓝条背景的设计属实有点残
883.722,1,25,16777215,1630771465,0,3f58efb8,5.44E+16,1,多明显的勾引
883.872,5,25,15138834,1630662007,0,3a4c4c2c,5.43E+16,1,这里判断完美，对面中单一套打出来了，短时间没有技能，奥拉夫技能充足，优先集火奥拉夫
884.552,1,25,16777215,1630591947,0,8088c379,5.43E+16,1,你要是看着选手脸很亮那他们眼睛看不清的
885,1,25,16777215,1630675350,0,77751b31,5.43E+16,1,注意看没扣
885.048,1,25,16777215,1630815368,0,203e304c,5.44E+16,1,应该是edg三比一赢了
887.964,1,25,16777215,1630708665,0,3a43f46e,5.43E+16,1,奥拉夫假回城的瞬间日女就往中路靠了
888.429,1,25,16777215,1630601036,0,69d51e5,5.43E+16,1,卡牌盲僧这一波aoe打满
889.882,1,25,16777215,1630654121,0,a44aa3d7,5.43E+16,1,有人在看吗
890.136,1,25,16777215,1630766889,0,9410790a,5.44E+16,1,仔细看Doinb在打字 没想到日女上来了
892.06,5,25,15138834,1630589843,0,1958187b,5.43E+16,1,价值千金啊
892.169,5,25,16646914,1630600155,0,878b7fe,5.43E+16,1,指到了M
892.521,1,25,16777215,1630781543,0,4abb9cb0,5.44E+16,1,\
892.747,1,25,16777215,1630599820,0,f431e0c0,5.43E+16,1,meiko怎么就到了 支援好快
892.876,1,25,16777215,1630591038,0,4afe2acb,5.43E+16,10,我指我自己
893.096,1,25,16777215,1630590352,0,9fa02aba,5.43E+16,9,牛
894.045,1,25,16777215,1630655645,0,c26bac40,5.43E+16,10,我指我自己
894.211,1,25,16777215,1630591130,0,23e775cf,5.43E+16,1,多多价值千金的河道眼
894.355,1,25,16777215,1630807272,0,3e02cd97,5.44E+16,8,！
894.386,1,25,16777215,1630664101,0,a312e3,5.43E+16,1,中路眼发现小天，meikou就往走路赶了
894.805,1,25,16777215,1630594541,0,4278acfe,5.43E+16,0,没有秒切牌，可惜
895.063,1,25,16707842,1630594309,0,9e42f760,5.43E+16,0,拉夫倒了 哭唧唧
895.423,1,25,15138834,1630602814,0,334660d7,5.43E+16,1,寄！
895.644,1,25,16777215,1630634829,0,610e3588,5.43E+16,1,MEIKO到了就是因为那个眼啊，他故意压线引诱然后辅助直接往中走，小天根本想不到这里视野全被看到了
895.753,1,25,16777215,1630595388,0,ba476e0e,5.43E+16,1,这个眼可以，配合的也棒
896.021,1,25,16777215,1630592370,0,69608906,5.43E+16,7,好狠
896.1,1,25,16777215,1630636372,0,89cee8c8,5.43E+16,8,666
896.156,1,25,16777215,1630625490,0,ed444c74,5.43E+16,1,GG
896.493,1,25,16777215,1630581280,0,f7f7c4ac,5.43E+16,1,中野联动
896.616,1,25,16777215,1630586349,0,5b579063,5.43E+16,1,哇～这个眼，叼啊
897.074,1,25,16777215,1630621533,0,a62465dd,5.43E+16,9,卧槽！
897.107,1,25,16777215,1630591881,0,27399608,5.43E+16,10,游戏结束
897.242,1,25,16777215,1630580405,0,34dd81dd,5.43E+16,1,炸了
897.351,1,25,16777215,1630836505,0,a17d8e09,5.44E+16,1,寄！
897.382,5,25,16707842,1630646717,0,3c14eb8e,5.43E+16,1,meiko早就动了，这波电宝是故意的
897.417,1,25,16777215,1630680299,0,4c4486a4,5.43E+16,10,梦幻开局
897.524,1,25,16777215,1630592038,0,446377d4,5.43E+16,1,nb
897.543,1,25,16777215,1630641016,0,e8fdd7dc,5.43E+16,1,meiko赶到纸到了meiko
897.799,1,25,16777215,1630592063,0,e2acb31c,5.43E+16,1,meiko支援好快
897.961,1,25,16777215,1630670550,0,3235c533,5.43E+16,8,666666
898.022,1,25,16777215,1630601579,0,e13f6185,5.43E+16,1,原来是这么崩的
898.127,1,25,16777215,1630597205,0,cc540123,5.43E+16,1,欲meiko而止
898.209,1,25,16777215,1630592230,0,2df1e1f9,5.43E+16,1,我勒个去
898.349,1,25,16777215,1630590375,0,883f36e5,5.43E+16,1,握草
898.474,1,25,16777215,1630762003,0,8729ee51,5.44E+16,1,妹扣看到眼就过来了。又是Scout，一个眼打崩对面
898.551,1,25,16777215,1630591632,0,8a04971d,5.43E+16,0,这个眼值钱
898.771,1,25,16777215,1630598908,0,a967e8b,5.43E+16,9,离谱
898.78,1,25,15138834,1630592824,0,99bce935,5.43E+16,1,这个眼
898.966,1,25,16777215,1630621539,0,a62465dd,5.43E+16,1,打得好啊！
898.972,1,25,16777215,1630607248,0,909f5,5.43E+16,1,寄
898.993,1,25,16777215,1630592630,0,4.83E+11,5.43E+16,1,这就是支援吗
898.993,1,25,16777215,1630592621,0,4.83E+11,5.43E+16,1,meiko动的太快了
899.292,1,25,16777215,1630606588,0,9d87439c,5.43E+16,1,meiko动的是真早
899.575,1,25,16777215,1630645634,0,5706e28e,5.43E+16,1,辅助支援真快
899.575,1,25,16777215,1630626707,0,af15be00,5.43E+16,1,这个眼的位置好啊
899.697,1,25,16777215,1630594070,0,343d8078,5.43E+16,1,帅啊
899.795,1,25,16777215,1630590115,0,52412509,5.43E+16,10,离谱
899.815,1,25,16777215,1630733436,0,2b0e86bb,5.43E+16,10,”
899.825,5,25,15138834,1630593792,0,5e12217c,5.43E+16,1,卡牌走位好好学学，勾引很成功
899.841,1,25,16777215,1630756155,0,8d915a6d,5.44E+16,0,从解说惋惜的语气中，听出了他们其实是向着FPX的，哈哈哈
899.908,1,25,16777215,1630617424,0,8af1c875,5.43E+16,1,这个眼立大功
899.919,1,25,16777215,1630728006,0,d49cec24,5.43E+16,1,强啊jiejie
900.373,1,25,16777215,1630639502,0,15f79e30,5.43E+16,9,66666666
900.561,1,25,16777215,1630593394,0,665deec8,5.43E+16,1,假烟立功
900.723,1,25,16777215,1630578768,0,1f65cfc1,5.43E+16,1,裂开
901.282,1,25,16777215,1630590026,0,aa487f05,5.43E+16,1,GG
901.299,1,25,16777215,1630594318,0,8650283b,5.43E+16,0,这波只能说真的太装了，金咕咕都没蓝了，天还硬上满血有闪一半蓝的卡牌
901.339,1,25,16777215,1630657073,0,dd74502c,5.43E+16,9,Meiko！
901.362,1,25,16777215,1630596729,0,3735e497,5.43E+16,0,好杀
901.589,1,25,16777215,1630641336,0,81adde53,5.43E+16,1,没蓝
901.646,1,25,16777215,1630601076,0,e5596b69,5.43E+16,9,帅啊
901.855,1,25,16777215,1630600079,0,ecf0a7fd,5.43E+16,1,好视野
902.257,1,25,16777215,1630591658,0,de1ec08c,5.43E+16,0,这个眼卡牌走过来插的，不给消息吗
902.38,1,25,16777215,1630597376,0,52bc7350,5.43E+16,9,wocao
902.768,1,25,16777215,1630583028,0,5212d34d,5.43E+16,1,厂长附身
902.812,1,25,16777215,1630835665,0,ce423c32,5.44E+16,1,meiko有点东西的
902.917,1,25,16777215,1630592768,0,fe75c1a2,5.43E+16,10,帅！！！
902.924,1,25,16777215,1630629187,0,72ac1f45,5.43E+16,8,离谱
902.983,1,25,16777215,1630597777,0,fff72636,5.43E+16,1,Doinb，卧槽女坦怎么冒出来了，没打miss吗
903.063,1,25,16777215,1630579114,0,14a4b3ba,5.43E+16,8,666
903.089,1,25,16777215,1630590533,0,1b735c4b,5.43E+16,0,卧槽！Meiko！
903.098,1,25,16777215,1630596957,0,538f5dd9,5.43E+16,1,帅！
903.172,1,25,16777215,1630729402,0,dafb086a,5.43E+16,8,666
903.676,1,25,16777215,1630596558,0,28abd53a,5.43E+16,1,河道眼插的好，这是预判啊
904.242,1,25,16777215,1630733432,0,2b0e86bb,5.43E+16,1,“‘】
904.26,1,25,16777215,1630645804,0,86d1228c,5.43E+16,1,好眼
904.435,1,25,16777215,1630738925,0,f980fd48,5.43E+16,1,多多这个眼 真厉害
904.44,1,25,16646914,1630656314,0,1f81a3b3,5.43E+16,8,66666
904.537,1,25,16777215,1630581152,0,3ac40b07,5.43E+16,1,眼立大功
904.641,1,25,16777215,1630592416,0,415ebb9d,5.43E+16,1,硬开啊
904.923,1,25,16777215,1630591049,0,1761a45b,5.43E+16,8,66666
905.035,1,25,16777215,1630585602,0,f298027c,5.43E+16,1,裂开了
905.055,1,25,16777215,1630616678,0,8203ce87,5.43E+16,1,这波眼上蹲铁战犯。塞拉斯彻底坐牢。
905.166,1,25,16777215,1630591746,0,aab86ff7,5.43E+16,8,7777777
905.468,1,25,16777215,1630590536,0,31449ac,5.43E+16,1,好熟悉，这个反蹲加辅助来
905.503,1,25,16777215,1630590688,0,d011035c,5.43E+16,10,7777777
905.728,5,25,15138834,1630678059,0,fb099727,5.43E+16,1,所以是多多视野立功
906.151,1,25,16777215,1630656746,0,187006cb,5.43E+16,1,这怎么输的
906.212,1,25,16777215,1630628828,0,6b8a2b07,5.43E+16,9,666
906.245,1,25,16777215,1630586008,0,faa2a4af,5.43E+16,1,EDG加油啊
906.534,1,25,16777215,1630603829,0,8f181453,5.43E+16,1,这波卖的好啊
906.627,1,25,16777215,1630596268,0,cd69a3f2,5.43E+16,9,帅！
906.638,1,25,16777215,1630586339,0,2c452c6,5.43E+16,1,塞拉斯血崩
