出现时间,弹幕类型,字的大小,颜色,弹幕添加时间戳,unknown_5,unknown_6,unknown_7,unknown_8,弹幕内容
379.616,1,25,16777215,1630826071,0,fc43c6e6,5.43869E+16,10,来了来了
2809.584,1,25,16777215,1630825683,0,6bd2143f,5.43867E+16,10,第四局见啊
368.459,1,25,16777215,1630824726,0,e2f2a88e,5.43862E+16,10,edg！
3213.716,1,25,16777215,1630822418,0,bd6a759f,5.4385E+16,10,我的超人
773.552,1,25,16777215,1630818833,0,9f8b5cfa,5.43832E+16,10,游戏结束
635.649,1,25,16777215,1630818737,0,9f8b5cfa,5.43831E+16,10,选的好快
1937.505,1,25,16777215,1630818726,0,9138835f,5.43831E+16,10,新导播不错啊
479.174,1,25,16777215,1630818231,0,b07341b5,5.43828E+16,10,有！
2386.532,1,25,16777215,1630817661,0,b1e50d0b,5.43825E+16,10,合影
1137.578,1,25,16777215,1630817643,0,842c7548,5.43825E+16,10,经典逃跑
1104.836,1,25,16777215,1630817610,0,842c7548,5.43825E+16,10,F4！
1981.785,1,25,16777215,1630816097,0,79d44da6,5.43817E+16,10,大魔王
1917.616,1,25,16777215,1630815552,0,18f4ca29,5.43814E+16,10,这导播怎么突然好起来了
2414.747,5,25,16776960,1630814909,0,6faf8bc8,5.43811E+16,10,学！！！！！！！！！！
1487.089,1,25,16777215,1630814695,0,b1e50d0b,5.4381E+16,10,田野：你们今天谁打辅助
771.749,1,25,16777215,1630813730,0,b1e50d0b,5.43805E+16,10,游戏结束
2539.282,1,25,16777215,1630812391,0,ba59419c,5.43798E+16,10,圣枪哥也15级了
394.933,1,25,16777215,1630812304,0,dc7f54df,5.43797E+16,10,2
2757.595,1,25,16777215,1630809712,0,b7d86d9a,5.43784E+16,10,世界聚焦于你点哈哈哈哈
1512.147,1,25,16777215,1630809145,0,b7d86d9a,5.43781E+16,10,经典辅助没上车哈哈哈
507.732,1,25,16777215,1630803750,0,11aefb75,5.43752E+16,10,最喜欢米勒
489.27,1,25,16777215,1630803731,0,11aefb75,5.43752E+16,10,有有有
593.899,1,25,16777215,1630793675,0,e3207681,5.437E+16,10,前面说的很对
549.01,1,25,16777215,1630775538,0,77c082a6,5.43605E+16,10,1
1326.275,1,25,16777215,1630772402,0,da313bab,5.43588E+16,10,唯一高光
1054.12,1,25,16777215,1630771558,0,79d44da6,5.43584E+16,10,圣枪哥
3209.151,1,25,16777215,1630771207,0,710f5e9b,5.43582E+16,10,我的超人！
966.171,1,25,16777215,1630770616,0,32519361,5.43579E+16,10,空降成功
886.513,1,25,16777215,1630769956,0,7f241f1d,5.43575E+16,10,经历过那个时代的人都知道圣枪哥年轻时操作有多牛
1966.528,1,25,16777215,1630769553,0,c57e7aa4,5.43573E+16,10,scout太强了啊啊啊！！！！！！！！！！
2535.208,1,25,16777215,1630769207,0,ac0fad4c,5.43571E+16,10,两个金身，太稳了
2808.332,1,25,15138834,1630769199,0,8868eaf4,5.43571E+16,10,第四局见哈哈哈
2421.122,1,25,16777215,1630768837,0,ac0fad4c,5.43569E+16,10,大龙：精彩精彩
2355.329,1,25,16777215,1630768757,0,ac0fad4c,5.43569E+16,10,官方吐槽
2341.83,1,25,16777215,1630768740,0,ac0fad4c,5.43569E+16,10,哈哈哈哈大聪明
2333.381,1,25,16777215,1630768724,0,ac0fad4c,5.43569E+16,10,大聪明
2202.736,1,25,16777215,1630768587,0,ac0fad4c,5.43568E+16,10,恐怖游戏
2755.804,1,25,16777215,1630768428,0,df8796ca,5.43567E+16,10,哈哈哈
2452.551,1,25,16777215,1630768346,0,f2dace5e,5.43567E+16,10,十个助攻的金克丝哈哈哈哈
1966.485,1,25,16777215,1630768329,0,ac0fad4c,5.43567E+16,10,丝滑
1946.688,1,25,16777215,1630768306,0,ac0fad4c,5.43567E+16,10,排面
2386.159,1,25,16777215,1630767836,0,df8796ca,5.43564E+16,10,合影
1106.204,1,25,16777215,1630767438,0,2e4a353f,5.43562E+16,10,牛壁
1971.048,1,25,16707842,1630767437,0,c32bd5fa,5.43562E+16,10,帅
1004.193,1,25,16777215,1630767011,0,1993f58b,5.4356E+16,10,右边4块饼干
2422.148,1,25,16777215,1630766469,0,71411d42,5.43557E+16,10,圣枪哥被抬到了不属于他的高度
2027.144,1,25,16777215,1630765857,0,bffb1d3,5.43554E+16,10,这届导播怎么这么丝滑
1646.13,1,25,16777215,1630765394,0,8729ee51,5.43551E+16,10,瑞兹已经打出禁锢了
2807.904,1,25,16777215,1630764768,0,d1e70113,5.43548E+16,10,第四局见
769.03,5,25,15138834,1630764182,0,6621528a,5.43545E+16,10,《求了个稳》
1807.943,1,25,16777215,1630763126,0,3c44d168,5.43539E+16,10,大校开始做法了
2016.164,1,25,16777215,1630762161,0,d1e70113,5.43534E+16,10,对抗路哈哈哈哈哈
1946.925,1,25,16777215,1630760797,0,cccd14b5,5.43527E+16,10,导播好强啊
1364.051,1,25,16777215,1630760327,0,a2d45245,5.43525E+16,10,我曾经相信科学
475.493,1,25,16777215,1630759466,0,ce79f2d0,5.4352E+16,10,有淀粉么
1679.418,1,25,16777215,1630758166,0,a21424d2,5.43513E+16,10,666
2444.127,1,25,16777215,1630757171,0,1ed12204,5.43508E+16,10,卧槽，学
2443.94,1,25,16777215,1630752995,0,2f2753d5,5.43486E+16,10,我的超人多多
2686.146,1,25,16777215,1630752167,0,7f9e1034,5.43482E+16,10,EDG专买李哥替补
2183.023,1,25,16777215,1630751695,0,7f9e1034,5.4348E+16,10,战胜自己
1953.755,1,25,16777215,1630750996,0,606d5475,5.43476E+16,10,导播超进化
1960.789,1,25,16777215,1630750302,0,d13209aa,5.43472E+16,10,帅 
2570.458,1,25,16777215,1630746252,0,aabfa27f,5.43451E+16,10,金克斯0-0-10哈哈哈哈哈
1954.568,1,25,16777215,1630745143,0,b3269ec,5.43445E+16,10,绝了
1497.431,1,25,16777215,1630745079,0,f3e41aaa,5.43445E+16,10,完美
2414.034,1,25,16777215,1630744893,0,eb5bd1f7,5.43444E+16,10,李汭燦我滴超人！！！！！！
1995.634,1,25,16777215,1630744322,0,996b26ab,5.43441E+16,10,当超级兵补了
382.689,1,25,16777215,1630744294,0,f3e41aaa,5.43441E+16,10,来了来了我来了
2419.223,1,25,16777215,1630743899,0,afad3dd0,5.43439E+16,10,卧槽
2300.785,1,25,16777215,1630743634,0,275bf775,5.43437E+16,10,doinb空大，哈哈哈
2386.795,1,25,16777215,1630740221,0,8513531d,5.43419E+16,10,合影
2812.959,1,25,16777215,1630740169,0,17f68e25,5.43419E+16,10,第四局间
772.806,1,25,16777215,1630740092,0,9084fda2,5.43419E+16,10,游戏结束
2704.907,1,25,16777215,1630739787,0,4ef51abc,5.43417E+16,10,兵线抢起来了
2387.829,1,25,41194,1630739196,0,a98d30cb,5.43414E+16,10,合影
2033.552,1,25,16777215,1630738965,0,b997c667,5.43413E+16,10,666
1310.29,1,25,16777215,1630736987,0,9b85c943,5.43402E+16,10,枪宝：又被牛宝宰了
894.297,1,25,16777215,1630736922,0,20a34730,5.43402E+16,10,好帅啊圣枪哥
2832.386,1,25,16777215,1630734854,0,79d44da6,5.43391E+16,10,有备而来
2536.354,1,25,16777215,1630734671,0,79d44da6,5.4339E+16,10,无法解决瑞兹了
2806.097,1,25,16777215,1630734112,0,b716e33c,5.43387E+16,10,66666
2403.486,1,25,16777215,1630733318,0,1dd2e248,5.43383E+16,10,666
1113.143,1,25,16707842,1630733236,0,3c14eb8e,5.43383E+16,10,帮赵礼杰打河蟹哈哈哈哈哈哈
2072.661,1,25,16777215,1630733179,0,1dd2e248,5.43382E+16,10,666暴击伤害
780.74,1,25,16777215,1630732903,0,cd913892,5.43381E+16,10,蛇女瑞兹怕是要激起硬币哥不好的回忆了
979.878,1,25,16777215,1630732366,0,93e78a3,5.43378E+16,10,jinx我滴爱呜呜呜呜！
2800.392,1,25,16777215,1630731747,0,dcd79aa0,5.43375E+16,10,牛B
1243.949,1,25,16777215,1630731637,0,8d45d5e5,5.43374E+16,10,20219.4
2426.151,1,25,16777215,1630731636,0,d10f8ed8,5.43374E+16,10,哈哈哈哈哈ad的助攻就离谱
1971.272,1,25,16777215,1630731548,0,93e30743,5.43374E+16,10,李汭燦！
2412.334,1,25,16777215,1630731339,0,d10f8ed8,5.43373E+16,10,太丝滑了瑞兹
2414.876,1,25,16777215,1630730912,0,2de4db27,5.43371E+16,10,卧槽学
1967.708,1,25,16777215,1630730759,0,2de4db27,5.4337E+16,10,卧槽学
1954.708,1,25,16777215,1630730740,0,2de4db27,5.4337E+16,10,好帅卧槽
2525.495,1,25,16777215,1630729536,0,228df78f,5.43363E+16,10,AD拿了十个助攻
638.848,1,25,16777215,1630729287,0,37d95e5b,5.43362E+16,10,77777
2816.377,1,25,16777215,1630728856,0,bfd89482,5.4336E+16,10,让三追梦
23.399,1,25,16777215,1630728250,0,b616bf6c,5.43357E+16,10,7777777
846.404,1,25,16777215,1630727950,0,43f291f1,5.43355E+16,10,右边好像以前的版本阵容
2417.804,1,25,16777215,1630727388,0,a78ae6e6,5.43352E+16,10,卧槽!纳璨
772.142,4,25,16646914,1630726614,0,c2057e0c,5.43348E+16,10,游戏结束
2410.459,1,25,16777215,1630726523,0,29148105,5.43348E+16,10,大龙杀疯了
2249.771,1,25,16777215,1630726352,0,29148105,5.43347E+16,10,wow
2247.071,1,25,16777215,1630726243,0,1de1541c,5.43346E+16,10,好家伙 也太强了
2752.94,5,25,15138834,1630724683,0,8c7cf1b4,5.43338E+16,10,LEGENDARY
3231.437,1,25,16777215,1630723546,0,8fb47237,5.43332E+16,10,重点是参团率
1494.979,1,25,16777215,1630723286,0,465bcc3,5.43331E+16,10,哈哈哈我还没有上车呢
397.697,1,25,16777215,1630722532,0,7404a3f8,5.43327E+16,10,淀粉在此！
2680.343,1,25,16777215,1630722418,0,eccc8227,5.43326E+16,10,李汭璨当年可是烧烤摊的队员，李哥的替补啊
962.801,1,25,16777215,1630722249,0,1a1a9b60,5.43325E+16,10,感谢空降哥
2334.438,1,25,16777215,1630721803,0,1f81a3b3,5.43323E+16,10,EDG666
1964.461,1,25,16777215,1630721506,0,eccc8227,5.43321E+16,10,小李哥
2633.261,1,25,16777215,1630721461,0,ef6dfbc6,5.43321E+16,10,车————
1619.768,1,25,16777215,1630721310,0,f458fd7b,5.4332E+16,10,世2
1489.869,1,25,16707842,1630720754,0,19f5c426,5.43317E+16,10,锤石：等等啊我还没上车啊
773.362,1,25,16777215,1630720461,0,eccc8227,5.43316E+16,10,小李哥
728.337,1,25,16707842,1630720075,0,19f5c426,5.43314E+16,10,给圣枪哥拿一把edg团魂大树
1657.61,1,25,16777215,1630719220,0,46ef254a,5.43309E+16,10,帅
1825.277,1,25,16777215,1630718874,0,343ecda3,5.43307E+16,10,狂风之力
2395.431,1,25,16777215,1630718056,0,bf1923ea,5.43303E+16,10,大龙：真好看
2638.717,1,25,16777215,1630717771,0,e98cf6eb,5.43302E+16,10,123
1512.664,1,25,16777215,1630716319,0,1b96b9ed,5.43294E+16,10,大校:鄂妃刘思这波最强
2428.487,1,25,16777215,1630711460,0,849088f,5.43269E+16,10,纳尔变大的时候没找到机会等于少个人太伤了
2428.098,1,25,16777215,1630706944,0,32462259,5.43245E+16,10,我超，多！我的超人！
2424.792,1,25,16777215,1630704842,0,9f73ee2a,5.43234E+16,10,多多我的超人！！！！！！
1966.573,1,25,16777215,1630703982,0,ba6e3b21,5.43229E+16,10,报仇
1491.07,1,25,16777215,1630700500,0,f435ba4b,5.43211E+16,10,帅
3213.524,1,25,16777215,1630698816,0,a5b8731f,5.43202E+16,10,离谱
2059.321,1,25,16777215,1630697944,0,84f916c,5.43198E+16,10,EDG。牛的呀。卧槽
1967.469,1,25,16777215,1630689374,0,3197cf6f,5.43153E+16,10,大魔王
1912.307,1,25,16777215,1630689165,0,ca8b15d,5.43152E+16,10,开始发功了
2295.363,1,25,16777215,1630689001,0,48f8bd27,5.43151E+16,10,圣枪哥还在打鸟，离谱
772.905,1,25,16777215,1630687930,0,986d7dc5,5.43145E+16,10,游戏结束
1963.698,1,25,16777215,1630687517,0,3235c533,5.43143E+16,10,卧槽
1945.38,1,25,16777215,1630687491,0,3235c533,5.43143E+16,10,排面
485.595,1,25,16777215,1630687061,0,25de9928,5.43141E+16,10,开始施法
1493.931,1,25,16777215,1630686994,0,3235c533,5.4314E+16,10,完美配合
2566.709,1,25,16777215,1630686627,0,4c4486a4,5.43138E+16,10,哈哈哈哈哈
1517.304,1,25,16777215,1630686576,0,7cde3d91,5.43138E+16,10,夸夸我们辅助！！！
1458.424,1,25,16777215,1630686503,0,7cde3d91,5.43138E+16,10,田锤石！！！
2385.132,1,25,16777215,1630686433,0,4c4486a4,5.43137E+16,10,哈哈哈哈哈
810.064,5,25,8700107,1630685684,0,48248f71,5.43133E+16,10,你猜我为什么叫圣枪哥
1332.48,1,25,16777215,1630685330,0,f7802cc3,5.43132E+16,10,细节拉满
2391.153,1,25,16777215,1630685181,0,1c009460,5.43131E+16,10,正片开始
2071.317,1,25,16777215,1630685107,0,4c4486a4,5.4313E+16,10,这居然是edg
1125.167,1,25,16777215,1630683958,0,4c4486a4,5.43124E+16,10,逃跑路线
2761.17,1,25,16777215,1630683725,0,be6758f2,5.43123E+16,10,圣枪哥撞墙了哈哈
834.902,1,25,16777215,1630683554,0,4c4486a4,5.43122E+16,10,还真是百分百胜率
2220.828,1,25,15138834,1630683200,0,69d35d86,5.4312E+16,10,大哥绕后了
2809,1,25,16777215,1630682982,0,b760aa38,5.43119E+16,10,第四局见
775.527,1,25,16777215,1630682464,0,91db9904,5.43117E+16,10,游戏结束
773.481,1,25,16777215,1630682223,0,5a14a5b7,5.43115E+16,10,游戏结束
2077.916,1,25,16777215,1630681509,0,d517370b,5.43112E+16,10,二刷！
2408.551,1,25,16777215,1630681345,0,72ac1f45,5.43111E+16,10,原地消失
1967.392,1,25,16777215,1630681218,0,72ac1f45,5.4311E+16,10,伤害爆炸
2891.874,1,25,16777215,1630681106,0,ecefd1b9,5.43109E+16,10,EDG：就完成过
2333.121,1,25,16777215,1630680484,0,f09b6a7b,5.43106E+16,10,大聪明
2801.415,1,25,16777215,1630680367,0,ae2268b3,5.43106E+16,10,666666
1798.794,1,25,16777215,1630679973,0,fc077b56,5.43104E+16,10,迅捷步伐
892.412,1,25,16777215,1630678890,0,fc077b56,5.43098E+16,10,追梦的人永远年少
773.884,1,25,16777215,1630678758,0,fc077b56,5.43097E+16,10,游戏结束
585.561,1,25,16777215,1630678723,0,ecefd1b9,5.43097E+16,10,知道结果看回放，突出一个淡定
2677.672,1,25,16777215,1630678214,0,da0e2eea,5.43094E+16,10,跑车又漏了吧，哈哈哈哈哈哈
2631.592,1,25,16777215,1630678153,0,da0e2eea,5.43094E+16,10,跑车漏了吧，哈哈哈哈哈哈
2059.281,1,25,16777215,1630677570,0,da0e2eea,5.43091E+16,10,666
1968.896,1,25,16777215,1630677474,0,da0e2eea,5.4309E+16,10,牛壁
544.495,1,25,16777215,1630677303,0,f97512bd,5.4309E+16,10,王多多也很可以
1101.941,1,25,16777215,1630676927,0,8f6b56c9,5.43088E+16,10,好家伙f4爷青回
2392.13,1,25,16777215,1630676190,0,6fc3016e,5.43084E+16,10,合影
2489.308,1,25,16777215,1630676083,0,bd8dea08,5.43083E+16,10,大龙vip观赛位
2166.928,1,25,16777215,1630675816,0,40ec21ce,5.43082E+16,10,这句话太适合edg了
1524.854,1,25,16777215,1630675547,0,adae1d79,5.4308E+16,10,《你们今天谁打辅助》
2414.084,1,25,16777215,1630675183,0,e13f6185,5.43078E+16,10,凤凰决策问题
3204.702,1,25,16777215,1630673425,0,727166a2,5.43069E+16,10,我的超人李汭燦
2806.815,1,25,16777215,1630673334,0,a9abd302,5.43069E+16,10,66666666
2749.643,1,25,16777215,1630673277,0,a9abd302,5.43068E+16,10,牛！
2579.368,1,25,16777215,1630672061,0,7e2effac,5.43062E+16,10,百分百参团率的瑞兹
1487.132,1,25,16777215,1630671868,0,a9abd302,5.43061E+16,10,哈哈哈哈哈
2829.666,1,25,16777215,1630671737,0,990c3f30,5.4306E+16,10,第四局见
2839.908,1,25,16777215,1630671654,0,f98d7bb4,5.4306E+16,10,第四局见
1674.108,1,25,16777215,1630670683,0,a003c90e,5.43055E+16,10,灵魂问号
2415.856,1,25,16777215,1630670455,0,9329921,5.43054E+16,10,多多！
2381.847,1,25,16777215,1630670394,0,9329921,5.43053E+16,10,合影
1969.978,1,25,16777215,1630670216,0,d64f0352,5.43052E+16,10,太帅了
1964.475,1,25,16707842,1630669062,0,3c97bb40,5.43046E+16,10,哈哈哈哈，不愧牛啊
1887.552,1,25,16777215,1630669002,0,dcbc5b2d,5.43046E+16,10,来复盘
1733.109,5,25,16707842,1630668864,0,4132f17b,5.43045E+16,10,《一扫而空》
2525.473,1,25,16777215,1630668313,0,3d78fc59,5.43042E+16,10,17瑞兹，14发条
617.813,1,25,16777215,1630667084,0,39919e7e,5.43036E+16,10,小凤凰，还是难逃神劫
1470.981,1,25,16777215,1630666791,0,e4b1a10a,5.43034E+16,10,小天反复横跳
2382.899,1,25,14811775,1630666543,0,c9a45315,5.43033E+16,10,合影
777.797,1,25,15138834,1630665150,0,2312695f,5.43026E+16,10,游戏结束！
2528.296,1,25,16777215,1630664894,0,1f3172db,5.43024E+16,10,你看这金克丝的战绩
1497.594,1,25,16777215,1630664525,0,c25997cf,5.43023E+16,10,大校立功了
1293.565,1,25,16777215,1630664223,0,c4a5b99f,5.43021E+16,10,单挑远古龙的岩雀
486.653,1,25,16777215,1630661781,0,134aa343,5.43008E+16,10,神
2426.11,1,25,16777215,1630660959,0,c0f5e42c,5.43004E+16,10,卧槽！学！
837.829,1,25,16777215,1630660703,0,62f65a7b,5.43002E+16,10,《论圣枪哥之所以叫圣枪哥》
2584.153,1,25,16777215,1630658828,0,96a287bd,5.42993E+16,10,导播细啊，瑞兹卡兵
2387.864,1,25,16777215,1630657844,0,b397ca3e,5.42987E+16,10,合影
2692.221,1,25,16777215,1630657813,0,4e4918d5,5.42987E+16,10,帮中路
391.605,1,25,16777215,1630657231,0,15de8801,5.42984E+16,10,1
2480.622,5,25,15138834,1630656474,0,4e95d25c,5.4298E+16,10,大龙：家门口的比赛真精彩
729.064,1,25,16777215,1630655080,0,85355bf2,5.42973E+16,10,金传灯先生
2809.557,1,25,16777215,1630655052,0,a42cd5de,5.42973E+16,10,精彩！！
2415.033,1,25,16777215,1630654691,0,a42cd5de,5.42971E+16,10,太帅了！！
2196.295,1,25,16777215,1630654456,0,a42cd5de,5.4297E+16,10,真的是恐怖游戏
1324.886,1,25,16777215,1630652189,0,3ba9ad74,5.42958E+16,10,好狠的牛宝
2600.517,5,25,16707842,1630651737,0,2c7b6c94,5.42955E+16,10,viper：最后一把我来c
2798.88,1,25,16777215,1630651378,0,aa6b14fd,5.42954E+16,10,66666666
2671.965,1,25,16777215,1630651347,0,578df791,5.42953E+16,10,李汭燦就是李汭燦，不是任何谁，刺客可玩，工具人可玩，游走也可玩，实力强玩什么都很好
2792.417,1,25,16777215,1630651039,0,212eebbb,5.42952E+16,10,b宝搞心态哈哈哈哈
769.599,1,25,16777215,1630650809,0,2c7b6c94,5.42951E+16,10,游戏结束
2416.575,1,25,16777215,1630650711,0,aa6b14fd,5.4295E+16,10,66666666
1421.872,1,25,16777215,1630649881,0,81d33876,5.42946E+16,10,我曾经相信科学
1180.162,1,25,16777215,1630649760,0,4c2eb273,5.42945E+16,10,恐怖游戏
777.137,1,25,16777215,1630649638,0,578df791,5.42944E+16,10,游戏结束
2135.225,1,25,16777215,1630649636,0,59cfef0a,5.42944E+16,10,369？
13.787,1,25,16777215,1630649339,0,1697b099,5.42943E+16,10,woc！选购
2535.194,1,25,16777215,1630649248,0,c134a053,5.42942E+16,10,百分百参团
1573.347,1,25,16777215,1630648759,0,ce43df7a,5.4294E+16,10,狡猾の天
786.884,1,25,16777215,1630648670,0,4cb76e18,5.42939E+16,10,魔王的影子的影子
709.27,1,25,16777215,1630648592,0,4cb76e18,5.42939E+16,10,戴先生，呜呜
1387.311,1,25,16777215,1630648263,0,7aca2f24,5.42937E+16,10,甚至闪现都没交
2477.848,1,25,16777215,1630647856,0,fefc9cc7,5.42935E+16,10,这波纳尔没放大
1126.506,1,25,16777215,1630647848,0,aa6b14fd,5.42935E+16,10,66666666
2682.397,1,25,16777215,1630647831,0,8a6484c4,5.42935E+16,10,66
2578.882,1,25,16777215,1630647746,0,ef79bbd2,5.42935E+16,10,金克斯10个助攻哈哈哈哈
3211.23,1,25,16777215,1630647731,0,ead82756,5.42934E+16,10,参团率
1130.12,1,25,16777215,1630647557,0,4392a7c,5.42934E+16,10,777的意志7的传承
1941.968,1,25,41194,1630647439,0,51794f7e,5.42933E+16,10,排面
2724.675,5,25,15138834,1630647216,0,2c8d30a4,5.42932E+16,10,注意瑞兹站位
2435.05,5,25,16707842,1630646848,0,5cec1b16,5.4293E+16,10,哈哈哈哈0010的狗狗
2416.274,1,25,16777215,1630646828,0,81e3c66d,5.4293E+16,10,卧槽！！！！！！！！！多多
2404.14,5,25,15138834,1630646645,0,5cec1b16,5.42929E+16,10,李汭燦！！！！！
2382.796,5,25,15138834,1630646616,0,5cec1b16,5.42929E+16,10,合影合影 
2858.429,1,25,16777215,1630646440,0,e237bfec,5.42928E+16,10,是
1466.468,1,25,16777215,1630646315,0,23bd6631,5.42927E+16,10,这波圣枪哥卡的fpx位置很难受
1122.685,1,25,16777215,1630646271,0,8a6484c4,5.42927E+16,10,666
734.298,1,25,16777215,1630645839,0,899fe17a,5.42925E+16,10,好久不见的下路阵容啊
1679.668,1,25,16777215,1630645839,0,818a746b,5.42925E+16,10,这表情太搞了哈哈哈
706.804,1,25,16777215,1630645804,0,899fe17a,5.42924E+16,10,戴先生啊
772.755,1,25,16777215,1630645738,0,d88dc70c,5.42924E+16,10,游戏结束
546.293,1,25,16777215,1630645684,0,8a6484c4,5.42924E+16,10,1
596.928,1,25,16777215,1630645624,0,3515e9a6,5.42923E+16,10,有的有的
1890.012,1,25,16777215,1630645585,0,74f88bd7,5.42923E+16,10,1
809.394,5,25,16707842,1630645561,0,b3cb4973,5.42923E+16,10,卢仙，尽兴
2424.841,1,25,16777215,1630645552,0,bbaf14b8,5.42923E+16,10,大魔王
1106.562,1,25,16777215,1630644683,0,1d994f8e,5.42918E+16,10,致敬
968.788,1,25,16777215,1630644529,0,81e3c66d,5.42918E+16,10,金克丝！
2090.432,1,25,16777215,1630644528,0,51cc1736,5.42918E+16,10,内容过于舒适
2820.999,1,25,16777215,1630644390,0,4ab98f15,5.42917E+16,10,哈哈哈第四局见
2710.162,1,25,16777215,1630644325,0,250db730,5.42917E+16,10,百分百参团率
1607.307,1,25,16777215,1630644316,0,f39aa42b,5.42917E+16,10,泪目了，好队友
481.4,1,25,16777215,1630644224,0,689c856,5.42916E+16,10,《我们仨》
1692.336,1,25,16777215,1630644158,0,63dc47a1,5.42916E+16,10,亮标！
1678.359,1,25,15138834,1630644030,0,f8628626,5.42915E+16,10,大聪明的表情哈哈哈
1070.839,1,25,16777215,1630643564,0,7555d8e9,5.42913E+16,10,典中典
1968.86,1,25,16776960,1630643487,0,50eb57bd,5.42912E+16,10,我卧槽 丝滑 太帅了
2414.814,1,25,16777215,1630643467,0,3235c533,5.42912E+16,10,卧槽
2349.095,1,25,16777215,1630643355,0,3235c533,5.42912E+16,10,官方吐槽
2631.223,1,25,16777215,1630643337,0,683c33e,5.42911E+16,10,车没了哈哈
2582.167,1,25,16777215,1630643294,0,1353c6df,5.42911E+16,10,1373！离谱
1468.025,1,25,16777215,1630643271,0,f2ebffb2,5.42911E+16,10,大校发功了
1459.885,1,25,16777215,1630643240,0,f2ebffb2,5.42911E+16,10,大校发功
1123.539,1,25,16777215,1630642882,0,6281ec62,5.42909E+16,10,帅！
2412.555,1,25,16777215,1630642824,0,b3269ec,5.42909E+16,10,omg
2417.174,1,25,16777215,1630642775,0,60d01e67,5.42908E+16,10,大龙：精彩！把我杀了助助兴
1228.164,1,25,16777215,1630642720,0,34b3e5c5,5.42908E+16,10,....
1227.513,1,25,16777215,1630642692,0,34b3e5c5,5.42908E+16,10,....
1490.782,1,25,16777215,1630642464,0,3235c533,5.42907E+16,10,好配合
2417.794,1,25,16777215,1630642326,0,fae2ecb4,5.42906E+16,10,好帅
703.594,1,25,16777215,1630642184,0,50eb57bd,5.42905E+16,10,金克斯啊 老淀粉DNA动了
1534.221,1,25,16777215,1630641836,0,2537f75c,5.42904E+16,10,锤石：你们谁打辅助啊
1240.578,1,25,16777215,1630641524,0,f46941f6,5.42902E+16,10,6666
2194.972,5,25,16707842,1630641264,0,8ddee084,5.42901E+16,10,李哥ak贼准
2811.499,1,25,16777215,1630640989,0,1dcf928f,5.42899E+16,10,第四局见
2417.772,1,25,16777215,1630640881,0,6ce2f775,5.42899E+16,10,帅帅帅
2373.469,1,25,16777215,1630640863,0,6112ba,5.42898E+16,10,草丛瑞兹
2628.343,5,25,14811775,1630640764,0,95fb9ea,5.42898E+16,10,汽车人！
1965.068,1,25,16777215,1630640666,0,61b678a2,5.42897E+16,10,帅啊
2260.336,1,25,16777215,1630640574,0,c6800417,5.42897E+16,10,这波小天是真果断啊
1114.573,1,25,16777215,1630640205,0,d47142,5.42895E+16,10,77
1682.912,1,25,16777215,1630640137,0,6112ba,5.42895E+16,10,这两盘赏金都给辅助了
769.09,1,25,16777215,1630639800,0,d47142,5.42893E+16,10,游戏结束
770.71,1,25,16777215,1630639260,0,8edd490d,5.4289E+16,10,游戏结束
9.035,1,25,16777215,1630639154,0,d47142,5.42889E+16,10,大魔王！！
1647.604,1,25,16777215,1630639081,0,a1d220e7,5.42889E+16,10,上头了，属于是
