出现时间,弹幕类型,字的大小,颜色,弹幕添加时间戳,unknown_5,unknown_6,unknown_7,unknown_8,弹幕内容
1454.293,1,25,16777215,1630758130,0,3c14eb8e,5.43513E+16,10,这个洛的皮肤好好看
2094.659,1,25,16777215,1630757977,0,159c25bd,5.43512E+16,10,此时，一只凯南终于赶来了
2078.804,1,25,16777215,1630757942,0,159c25bd,5.43512E+16,10,此时，一只凯南正在赶来的路上
1823.137,1,25,16777215,1630757839,0,5453e1b1,5.43512E+16,10,大校眼神真好
1021.645,1,25,16777215,1630757695,0,3c14eb8e,5.43511E+16,10,上路可爱局
1010.635,1,25,16777215,1630757676,0,3c14eb8e,5.43511E+16,10,确实够精彩
545.831,1,25,16777215,1630755940,0,9876bbb1,5.43502E+16,10,圣枪哥一人占三个ban位
1501.383,1,25,16777215,1630746458,0,d057ba61,5.43452E+16,10,《效果一般》
2499.608,1,25,16777215,1630744624,0,afad3dd0,5.43442E+16,10,开始做法了
3151.233,1,25,16777215,1630743402,0,d94bfde5,5.43436E+16,10,这凯南是真的狡猾，各种佯装开大骗牛头技能和虚弱！
1455.144,1,25,16777215,1630743392,0,5c412948,5.43436E+16,10,忘记上路还有两个约德尔人
2141.586,1,25,16777215,1630740288,0,dafb086a,5.4342E+16,10,哈哈哈
2076.307,1,25,16777215,1630740221,0,dafb086a,5.43419E+16,10,帅
2497.213,1,25,16777215,1630735775,0,3696c67b,5.43396E+16,10,还好是个小纳尔
1971.344,1,25,16777215,1630734986,0,79d44da6,5.43392E+16,10,再进场
2605.216,1,25,16777215,1630733684,0,31732cc7,5.43385E+16,10,疯狂做法
2876.69,1,25,16777215,1630732743,0,6bc1a8aa,5.4338E+16,10,jiejie子！
1914.687,5,25,6830715,1630730653,0,84f916c,5.43369E+16,10,先锋:看我怎么戏耍刘青松
2898.071,1,25,16777215,1630730238,0,1eacc53a,5.43367E+16,10,我的天，满血？
486.723,1,25,16777215,1630729896,0,29e4cf9b,5.43365E+16,10,都看
558.603,1,25,16777215,1630729801,0,1a669635,5.43365E+16,10,排面
2775.038,1,25,16777215,1630728921,0,aa64fcb7,5.4336E+16,10,言出法随
1938.206,1,25,16777215,1630728906,0,5ac2a2e3,5.4336E+16,10,hhh
1498.337,1,25,16777215,1630728374,0,5ac2a2e3,5.43357E+16,10,啊。。。蚌埠住了
2407.369,1,25,16777215,1630727265,0,8fb47237,5.43351E+16,10,开始做法
2212.463,1,25,16777215,1630726909,0,8fb47237,5.4335E+16,10,因为领先主要在瑞兹
1212.931,1,25,16777215,1630726690,0,91115c70,5.43348E+16,10,疯狂作法
3147.046,1,25,16646914,1630726605,0,1f81a3b3,5.43348E+16,10,6666
2967.343,1,25,16646914,1630726419,0,1f81a3b3,5.43347E+16,10,666
2637.481,1,25,52480,1630725593,0,1f81a3b3,5.43343E+16,10,《难》
2582.326,1,25,16777215,1630725538,0,1f81a3b3,5.43342E+16,10,EDG太顶了
2530.819,1,25,52480,1630725224,0,1f81a3b3,5.43341E+16,10,神仙打架！
2469.587,1,25,16646914,1630725163,0,1f81a3b3,5.4334E+16,10,神仙打架！
2467.074,1,25,16646914,1630724968,0,1f81a3b3,5.43339E+16,10,EDG太顶了
2436.514,1,25,16646914,1630724937,0,1f81a3b3,5.43339E+16,10,EDG！
650.436,1,25,16777215,1630724299,0,8fb47237,5.43336E+16,10,这个版本不太可能摇摆
1725.375,1,25,16777215,1630724228,0,1f81a3b3,5.43336E+16,10,FPX666
3148.146,1,25,16777215,1630720921,0,8f1d5a38,5.43318E+16,10,圣枪哥纳尔真的不行。
3191.914,1,25,16777215,1630717698,0,6354013d,5.43301E+16,10,+
3046.067,1,25,16777215,1630717557,0,6354013d,5.43301E+16,10,+
1838.465,1,25,16777215,1630715126,0,c8f95ecd,5.43288E+16,10,小明盒田野的牛是真离谱
1153.962,1,25,16777215,1630696630,0,e0ac6352,5.43191E+16,10,11
2681.596,1,25,16777215,1630689227,0,5bbf9c58,5.43152E+16,10,777
2379.997,1,25,16777215,1630687223,0,4191bd32,5.43142E+16,10,永远的双金身，他太稳了
1478.137,1,25,16777215,1630687215,0,1066a8b1,5.43141E+16,10,是是是
1364.815,1,25,16777215,1630687118,0,1066a8b1,5.43141E+16,10,是是是
960.861,1,25,16777215,1630686793,0,1066a8b1,5.43139E+16,10,都挺厉害的
3188.245,1,25,16777215,1630684896,0,755053c1,5.43129E+16,10,拉满了
2612.627,1,25,16777215,1630684411,0,c34c0c03,5.43127E+16,10,开始吟唱
2776.575,1,25,16777215,1630684166,0,cd63534f,5.43125E+16,10,神喻
2414.742,1,25,16777215,1630683659,0,4ae61ef7,5.43123E+16,10,大校开始做法了
3061.77,1,25,16777215,1630683168,0,ee44b0,5.4312E+16,10,大校：凤一其随！~
1354.653,1,25,16777215,1630683090,0,4bba05ee,5.4312E+16,10,瑞兹没蓝了，不然结局不一样
2632.679,1,25,16777215,1630678910,0,c0951510,5.43098E+16,10,言出法随
3187.156,1,25,16777215,1630677537,0,f2515c85,5.43091E+16,10,太漂亮了
895.729,1,25,16777215,1630676870,0,7318bce0,5.43087E+16,10,心情沉重
2770.503,1,25,15138834,1630676623,0,ba0a0506,5.43086E+16,10,1
2755.004,5,25,15138834,1630676599,0,ba0a0506,5.43086E+16,10,1
258.835,1,25,16777215,1630674477,0,d03a7176,5.43075E+16,10,泪目
256.688,1,25,16777215,1630674189,0,56a31567,5.43073E+16,10,圣枪哥这句话真的泪目
2003.267,1,25,16777215,1630670032,0,45ba1819,5.43051E+16,10,大校开始发功了呀
1116.84,1,25,16777215,1630668541,0,c20b650,5.43044E+16,10,空中接力
2520.571,1,25,16777215,1630667803,0,2c7cad,5.4304E+16,10,离谱
3145.279,1,25,16777215,1630667257,0,e185d2f2,5.43037E+16,10,圣枪哥不敢开啊
3096.49,1,25,16777215,1630667173,0,35782db4,5.43036E+16,10,凯南:要不盲僧你把我踢进去吧
1497.118,1,25,16777215,1630665886,0,f3bc783d,5.4303E+16,10,啊哦～
2008.153,1,25,16777215,1630664428,0,c209897d,5.43022E+16,10,开始发功了
1933.909,1,25,16777215,1630663763,0,b7b40e9f,5.43019E+16,10,猝不及防
2796.817,1,25,16777215,1630662217,0,476072f1,5.4301E+16,10,哈哈哈
2861.102,1,25,16777215,1630660705,0,f51682,5.43002E+16,10,6666
3162.6,1,25,16777215,1630659115,0,2d8d7089,5.42994E+16,10,好家伙就盯着瑞兹
562.929,1,25,16777215,1630658588,0,affdcbe7,5.42991E+16,10,圣枪哥牌面
3191.256,1,25,16777215,1630658386,0,14bc58dd,5.4299E+16,10,太戏剧了救命
2856.513,1,25,16777215,1630656992,0,eda29fc9,5.42983E+16,10,大聪明
3595.439,1,25,16755202,1630656483,0,7c3f5f61,5.4298E+16,10,智慧的眼神
2781.369,5,25,16777215,1630655739,0,1a5294b5,5.42976E+16,10,奇异博士：收到，这就去改变结果
1432.975,1,25,16777215,1630655686,0,4ab59c7f,5.42976E+16,10,哈哈
2493.89,1,25,16777215,1630655543,0,89dce765,5.42975E+16,10,开始做法
2926.186,1,25,16777215,1630654823,0,c656314c,5.42972E+16,10,我曾相信科学。
2783.268,1,25,16777215,1630654184,0,7e70a327,5.42968E+16,10,发力了
440.254,1,25,16777215,1630651853,0,7dfd8153,5.42956E+16,10,加油呀
2520.383,1,25,16777215,1630651096,0,f19df5e0,5.42952E+16,10,这个连招太丝滑了
810.018,1,25,16777215,1630650423,0,9d996459,5.42949E+16,10,松松真好看啊
1520.596,1,25,16777215,1630650080,0,5c77de9d,5.42947E+16,10,凯南的声音好可爱
2290.672,1,25,16777215,1630649962,0,f58ef9f7,5.42946E+16,10,6666666
1915.11,1,25,16777215,1630648738,0,51794f7e,5.4294E+16,10,前方先锋天秀
1156.691,5,25,16777215,1630648607,0,91afd8ef,5.42939E+16,10,好怕a塔
1224.316,1,25,16777215,1630648600,0,5d5f2966,5.42939E+16,10,大聪明
886.497,1,25,16777215,1630645555,0,91332bf6,5.42923E+16,10,卧槽，美女
2894.367,1,25,16777215,1630645502,0,1b958ee0,5.42923E+16,10,转折
2725.581,1,25,16777215,1630645079,0,7f2afe5d,5.42921E+16,10,牛宝：收到
2755.446,1,25,15138834,1630645056,0,2f15d5f3,5.4292E+16,10,11
2869.705,1,25,16777215,1630644970,0,54c076fa,5.4292E+16,10,救世主
1998.625,1,25,16777215,1630644889,0,24a474c1,5.4292E+16,10,洛
877.756,1,25,16777215,1630644720,0,42208feb,5.42919E+16,10,酥酥来啦
992.69,1,25,16777215,1630644423,0,4d67d2ad,5.42917E+16,10,上校反着买
2451.757,1,25,16777215,1630644364,0,ba012b52,5.42917E+16,10,卧槽
1029.553,1,25,16777215,1630644237,0,14af634a,5.42916E+16,10,可爱
2866.747,1,25,16777215,1630644195,0,e8504963,5.42916E+16,10,反向一箭请神了
2861.56,1,25,16777215,1630644015,0,75f465cd,5.42915E+16,10,1
1623.065,1,25,16777215,1630643860,0,7f2afe5d,5.42914E+16,10,牛宝好稳
2750.355,1,25,16777215,1630643243,0,dd5bf84f,5.42911E+16,10,1
0,1,25,16777215,1630643169,0,81c99bdd,5.42911E+16,10,复活
935.067,1,25,16777215,1630642986,0,7f2afe5d,5.4291E+16,10,这把牛宝不带征服者了
2783.679,1,25,16777215,1630642561,0,b09bda31,5.42907E+16,10,111111
10.1,1,25,16777215,1630642154,0,e10b5be1,5.42905E+16,10,凤一其随
1078.118,1,25,16777215,1630641889,0,a36411b0,5.42904E+16,10,2级准时回家
2843.681,1,25,16777215,1630641428,0,81c99bdd,5.42901E+16,10,谢谢告示君
2843.681,1,25,16777215,1630641415,0,81c99bdd,5.42901E+16,10,谢谢告示君
2843.681,1,25,16777215,1630641403,0,81c99bdd,5.42901E+16,10,谢谢告示君
2842.881,1,25,16777215,1630641380,0,81c99bdd,5.42901E+16,10,谢谢告示君
2835.681,1,25,16777215,1630641362,0,81c99bdd,5.42901E+16,10,谢谢告示君
2833.701,1,25,16777215,1630641341,0,81c99bdd,5.42901E+16,10,谢谢告示君
1495.771,1,25,9033215,1630641289,0,57b24666,5.42901E+16,10,啊♂
2569.971,5,25,16646914,1630641264,0,73c00f3c,5.42901E+16,10,上路这里的奖杯需要出现一个EDG图标！
3594.658,1,25,16777215,1630641098,0,8ed92917,5.429E+16,10,牛哇
2006.733,1,25,16777215,1630640945,0,23c07450,5.42899E+16,10,中路一万洛
280.314,1,25,16777215,1630640050,0,e742f712,5.42894E+16,10,枪~~~~~
1994.255,1,25,16777215,1630639062,0,632336f9,5.42889E+16,10,EDG好猛啊
1475.619,1,25,16777215,1630639042,0,dbbe1de6,5.42889E+16,10,哈哈哈哈哈牛
2627.237,1,25,16777215,1630638968,0,e4211db7,5.42889E+16,10,如数家珍
1089.412,1,25,16777215,1630638273,0,81c99bdd,5.42885E+16,10,复活
1086.332,1,25,16777215,1630638249,0,81c99bdd,5.42885E+16,10,复活
1081.972,1,25,16777215,1630638234,0,81c99bdd,5.42885E+16,10,复活
1001.416,1,25,15138834,1630637962,0,870707c0,5.42883E+16,10,非功力
2694.359,1,25,16777215,1630637941,0,9c7287a9,5.42883E+16,10,做法前摇
2403.778,1,25,16777215,1630636686,0,85d3e484,5.42877E+16,10,开始施法
1205.067,1,25,16777215,1630636538,0,8e77b1b1,5.42876E+16,10,让一追梦
563.941,1,25,16777215,1630635285,0,33301da3,5.42869E+16,10,圣枪哥牌面
389.185,1,25,16646914,1630634983,0,2e3c4532,5.42868E+16,10,教练也辛苦了
247.075,1,25,16777215,1630634831,0,1f36819,5.42867E+16,10,泪目
2006.724,1,25,16777215,1630634212,0,fc61a9a5,5.42864E+16,10,大校？？？？？
808.636,1,25,16777215,1630633412,0,b952b53f,5.42859E+16,10,经典洛
2010.315,1,25,16777215,1630632804,0,741edf6c,5.42856E+16,10,完了，这把无了，大校发功了
2602.633,1,25,16777215,1630632299,0,eae2b622,5.42854E+16,10,记得沉默了
2445.514,1,25,16777215,1630631348,0,7bb33f12,5.42849E+16,10,卧槽天
2097,1,25,16777215,1630630972,0,7bb33f12,5.42847E+16,10,卧槽
2779.005,1,25,16777215,1630630478,0,b1b39085,5.42844E+16,10,开始发功！
2793.526,1,25,16777215,1630630471,0,3b2d5f3b,5.42844E+16,10,电一个！
2.84,1,25,16777215,1630630231,0,d811c6cc,5.42843E+16,10,只看这一把哈哈哈哈哈
2786.321,1,25,16777215,1630629858,0,bfaf83ef,5.42841E+16,10,传世经典
2479.053,1,25,16777215,1630629534,0,ece88217,5.42839E+16,10,中单小贷
2450.801,1,25,16777215,1630629226,0,134c8f8d,5.42837E+16,10,记得直接触发丛刃
843.383,1,25,16777215,1630629091,0,b04d9067,5.42837E+16,10,进场太克制。
2003.595,1,25,16777215,1630629068,0,8de0b9ac,5.42837E+16,10,大校开始施法
2306.866,1,25,16777215,1630629007,0,2bc29653,5.42836E+16,10,说大聪明空大的都在第一层
2128.524,1,25,16777215,1630628915,0,c3dd5ab7,5.42836E+16,10,人家是业务熟练
2783.402,1,25,16777215,1630627526,0,29ece81c,5.42829E+16,10,一种可能
1476.511,1,25,16777215,1630627307,0,fc659954,5.42827E+16,10,纳尔哥
1228.463,1,25,16777215,1630627219,0,8f486161,5.42827E+16,10,大校开始了
530.763,1,25,16777215,1630625935,0,651c194d,5.4282E+16,10,《很困难》
2563.085,1,25,16777215,1630625829,0,a6ecca0a,5.4282E+16,10,发功了
556.757,1,25,16777215,1630625806,0,56acc3c8,5.4282E+16,10,以后打杰斯选卢仙
2457.777,1,25,16777215,1630625529,0,c726532d,5.42818E+16,10,好熟悉的英雄登场
1877.054,1,25,16777215,1630623920,0,3af221bf,5.4281E+16,10,帅的
2641.03,1,25,16777215,1630623017,0,60786539,5.42805E+16,10,如数家珍
2159.921,1,25,16646914,1630622971,0,fd63cb91,5.42805E+16,10,神仙打架啊
2117.453,1,25,16646914,1630622929,0,fd63cb91,5.42804E+16,10,卧槽，
1635.385,1,25,16777215,1630622678,0,4a204e05,5.42803E+16,10,呀呀呀呀
1296.056,1,25,16777215,1630622538,0,a9cd01f1,5.42802E+16,10,这波上头了
1920.921,1,25,16777215,1630621512,0,7f60d43b,5.42797E+16,10,这先锋哈哈哈哈哈哈
1311.224,1,25,16777215,1630620423,0,52bc7350,5.42791E+16,10,wocao
3191.127,1,25,16777215,1630620155,0,23d74ce0,5.4279E+16,10,太好看了，天！
3031.478,1,25,16777215,1630619358,0,b8729ca4,5.42786E+16,10,再次施法
2083.791,1,25,52480,1630618080,0,a33ec515,5.42779E+16,10,翻了
516.949,1,25,16777215,1630616263,0,f3bc56df,5.42769E+16,10,指导
3198.114,1,25,16777215,1630615626,0,7abe1758,5.42766E+16,10,下一把更离谱
3148.479,1,25,16777215,1630613158,0,7861e6bb,5.42753E+16,10,完美团
3186.409,1,25,16777215,1630612506,0,11275b6,5.4275E+16,10,这把就很离谱
2628.04,1,25,16777215,1630611798,0,588ca62c,5.42746E+16,10,神谕降临
2280.813,1,25,16777215,1630610757,0,45f9fd36,5.42741E+16,10,太好看了吧
1893.645,1,25,16777215,1630610335,0,45f9fd36,5.42738E+16,10,太好看了
680.171,1,25,16777215,1630610322,0,af41d136,5.42738E+16,10,圣枪哥的纳尔，dddd
2079.408,1,25,16777215,1630610062,0,ffb9595a,5.42737E+16,10,言出法随
2460.07,1,25,16777215,1630609647,0,a0f01e59,5.42735E+16,10,中路代练
250.777,1,25,16777215,1630609618,0,33980df3,5.42735E+16,10,泪目
2226.439,1,25,15138834,1630609462,0,9b694a3d,5.42734E+16,10,看这个凯南
2454.189,1,25,16707842,1630609432,0,aa94a6a5,5.42734E+16,10,大龙立大功，
2104.938,1,25,16777215,1630608697,0,64669946,5.4273E+16,10,卧槽，二哥这语速拉满了
3191.924,1,25,16777215,1630608322,0,d5ba3c2,5.42728E+16,10,6
2925.998,1,25,16777215,1630607257,0,86464601,5.42722E+16,10,牛宝盯准了瑞兹
247.355,1,25,16777215,1630606799,0,46b4c3a9,5.4272E+16,10,泪目，8年了
2769.553,1,25,16777215,1630606776,0,25a7e4f5,5.4272E+16,10,言出法随
811.816,1,25,16777215,1630606630,0,dfcfd757,5.42719E+16,10,松松好帅！
1314.223,1,25,16777215,1630606367,0,d52f4df3,5.42718E+16,10,塔里可惜
3130.468,1,25,41194,1630606321,0,ac3e8861,5.42717E+16,10,完美配合！
2569.917,1,25,16777215,1630605604,0,c3248ba3,5.42714E+16,10,经济只差3000其实
1763.085,1,25,16777215,1630605594,0,3fa4e049,5.42714E+16,10,之前a掉一层，一共三层
1654.368,1,25,16777215,1630605538,0,25a7e4f5,5.42713E+16,10,不是2打2吗
2739.598,1,25,16777215,1630604275,0,f39e19f,5.42707E+16,10,1
3580.161,1,25,16777215,1630603324,0,a3afcb4f,5.42702E+16,10,智慧的眼神
2644.288,1,25,16777215,1630603236,0,a02fed5e,5.42701E+16,10,如数家珍～ 绷不住了
1893.487,1,25,16777215,1630603231,0,fe7de405,5.42701E+16,10,牛宝惨
2615.571,1,25,16777215,1630603103,0,18c64114,5.427E+16,10,开始了开始了开始了！！
2782.814,1,25,16777215,1630602941,0,5f3a091,5.427E+16,10,1
3197.624,1,25,16777215,1630602845,0,429036e2,5.42699E+16,10,我曾经相信科学
3360.822,1,25,16777215,1630602558,0,aedd7eb8,5.42698E+16,10,确实很顽强
704.275,1,25,16777215,1630602393,0,d2b3c7ff,5.42697E+16,10,因为要确保上野
2780.435,1,25,16777215,1630602097,0,aedd7eb8,5.42695E+16,10,奇异博士
2443.354,5,25,16707842,1630601741,0,d2285e86,5.42693E+16,10,天！
2075.768,5,25,16707842,1630601478,0,d2285e86,5.42692E+16,10,大校真的神了
877.694,1,25,16777215,1630601395,0,d069b9f1,5.42692E+16,10,BGm好喔
2922.415,1,25,16777215,1630601350,0,d6272b36,5.42691E+16,10,天！！！！！
1875.82,1,25,16777215,1630601286,0,aedd7eb8,5.42691E+16,10,666
1470.051,5,25,16707842,1630601157,0,d2285e86,5.4269E+16,10,圣枪哥！
2101.003,1,25,16777215,1630601062,0,53697cc8,5.4269E+16,10,卧槽三打五一点不虚
990.99,1,25,16777215,1630600952,0,8f996739,5.42689E+16,10,1
3349.978,1,25,16777215,1630600815,0,7e44d743,5.42688E+16,10,好家伙，4万多伤害
246.288,1,25,16777215,1630600423,0,6c757562,5.42686E+16,10,泪目
1220.178,1,25,16777215,1630600403,0,25f9890d,5.42686E+16,10,好闪现
2864.902,1,25,16777215,1630600344,0,fdfea41a,5.42686E+16,10,施法见效
567.513,1,25,16777215,1630600326,0,aedd7eb8,5.42686E+16,10,圣枪哥也有这待遇了，泪目
2782.884,1,25,16777215,1630599912,0,f21f16ef,5.42684E+16,10,1
2258.662,1,25,16777215,1630599712,0,14e09871,5.42683E+16,10,il
3219.389,1,25,16777215,1630599448,0,bff91a4e,5.42681E+16,10,大校现场作法
1246.825,1,25,16777215,1630599227,0,31841781,5.4268E+16,10,这么卡？
257.413,1,25,16777215,1630599156,0,30127c81,5.4268E+16,10,炫君！泪目
2782.496,1,25,16777215,1630599088,0,9974060c,5.42679E+16,10,好家伙饭堂套上复活甲了这是
2462.315,1,25,16777215,1630598965,0,1c07d6dd,5.42679E+16,10,神仙打架
964.871,1,25,16777215,1630598862,0,6a47d838,5.42678E+16,10,在呀
1769.33,1,25,16777215,1630598421,0,9674807e,5.42676E+16,10,对面也吃了一层
1873.533,1,25,16777215,1630598369,0,1c07d6dd,5.42676E+16,10,6666
1059.349,1,25,16777215,1630598295,0,9f5e640a,5.42675E+16,10,稍吃亏一筹
9.877,1,25,16777215,1630598117,0,aee046a2,5.42674E+16,10,拉克丝手办也太好看了吧
25.833,1,25,16777215,1630597886,0,7683fc40,5.42673E+16,10,77777777
2108.442,1,25,16777215,1630597439,0,d9a88d4e,5.42671E+16,10,圣枪哥真的强
2604.073,1,25,16777215,1630597357,0,673dc542,5.4267E+16,10,大校：不能做大哥
2243.008,1,25,16777215,1630597316,0,259a3c6d,5.4267E+16,10,大聪明空大了。。
2611.478,5,25,15138834,1630597262,0,cacfae54,5.4267E+16,10,《难 很难了》
813.319,1,25,16777215,1630596947,0,5d9914f5,5.42668E+16,10,《太爽了》
1930.728,5,18,15138834,1630596829,0,e62a25d9,5.42668E+16,10,猝不及防
3227.17,1,25,16777215,1630596806,0,f0dd635c,5.42667E+16,10,牛宝盯防得好呀
49.211,1,25,16777215,1630596788,0,64870f5d,5.42667E+16,10,999
519.657,1,25,16777215,1630596628,0,4e0a9762,5.42667E+16,10,第三四局大校施法了
2964.846,1,25,16777215,1630596525,0,3714d7f7,5.42666E+16,10,小龙瑞兹的锅
2636.625,1,25,16777215,1630596394,0,1a01db14,5.42665E+16,10,如数家珍
2608.354,5,25,15138834,1630596393,0,c6fd9cb,5.42665E+16,10,《难啊》
2288.195,1,25,16777215,1630596336,0,aa43c59b,5.42665E+16,10,就差亿点点
2833.592,1,25,16777215,1630596323,0,b08ca256,5.42665E+16,10,要来了要来了
3184.06,1,25,16777215,1630596205,0,f3eca26a,5.42664E+16,10,雀氏荔浦
2785.584,1,25,16777215,1630596177,0,10d09739,5.42664E+16,10,现场做法
263.336,1,25,16777215,1630596123,0,ceba6df,5.42664E+16,10,感觉圣枪哥心态一直都好好
2604.001,1,25,15138834,1630596041,0,d20482bb,5.42663E+16,10,《不能作为一个大哥》
3000.931,1,25,16777215,1630595867,0,11606eb3,5.42663E+16,10,大聪明！
2466.033,1,25,16777215,1630595733,0,89237bf2,5.42662E+16,10,杀疯了
2456.513,1,25,16777215,1630595722,0,a97041e0,5.42662E+16,10,通天代
2601.875,1,25,16777215,1630595711,0,5dd3e05,5.42662E+16,10,现场作法
2093.737,1,25,16777215,1630595672,0,b08ca256,5.42662E+16,10,卧槽，V
264.921,1,25,16777215,1630595636,0,e5596b69,5.42661E+16,10,哈哈哈哈哈哈可爱
1306.711,1,25,16777215,1630595502,0,95ff1587,5.42661E+16,10,卧槽
548.891,1,25,16777215,1630595469,0,c169230f,5.4266E+16,10,三ban圣枪哥，这待遇
3212.94,1,25,16777215,1630595357,0,dac368,5.4266E+16,10,很精彩
2952.963,1,25,16777215,1630595353,0,521159ce,5.4266E+16,10,大聪明！
30.656,1,25,16777215,1630595246,0,1ff57fbe,5.42659E+16,10,相互翻盘
2093.781,1,25,16777215,1630595146,0,5dd3e05,5.42659E+16,10,viper这波顶级走位
2264.002,1,25,16777215,1630595063,0,54bc0718,5.42658E+16,10,有啊
1500.489,1,25,16777215,1630594993,0,9a41a226,5.42658E+16,10,啊~
1935.848,1,25,16777215,1630594979,0,5dd3e05,5.42658E+16,10,这植入
1485.154,1,25,16777215,1630594952,0,eccc8227,5.42658E+16,10,6666
2468.296,1,25,16777215,1630594667,0,dac368,5.42656E+16,10,中路状态太顶了
2772.953,5,25,41194,1630594577,0,90f9e0bb,5.42656E+16,10,《奇异博士》
2617.561,1,25,16777215,1630594500,0,755206f5,5.42655E+16,10,《难》
2453.966,1,25,16777215,1630594484,0,35906de3,5.42655E+16,10,牛笔
3149.593,1,25,16777215,1630594432,0,e65a0f90,5.42655E+16,10,凯兰留着防瑞兹
254.251,1,25,16777215,1630594409,0,950f3045,5.42655E+16,10,泪目
2805.625,1,25,16777215,1630593701,0,7c82ba81,5.42651E+16,10,555
2068.269,1,25,16777215,1630593439,0,9fad8ae4,5.4265E+16,10,大校发功了
2916.287,1,25,16777215,1630593410,0,10c3b9dc,5.4265E+16,10,这个牛啊，两次打断进场
2766.093,1,25,16777215,1630593242,0,99e55495,5.42649E+16,10,空降成功
3186.742,1,25,16777215,1630593086,0,7fe06f5,5.42648E+16,10,牛逼
3186.742,1,25,16777215,1630593080,0,7fe06f5,5.42648E+16,10,涅槃
3157.721,1,25,16777215,1630593074,0,4c822635,5.42648E+16,10,双关
3180.193,1,25,16777215,1630592894,0,63c851a1,5.42647E+16,10,fpx！！！！！！！！
556.396,1,25,16777215,1630592885,0,a7aa8666,5.42647E+16,10,三ban圣枪哥
2767.949,1,25,16777215,1630592838,0,d8d60c14,5.42647E+16,10,只有一种方式
2685.96,1,25,16777215,1630592817,0,f3ef777e,5.42647E+16,10,111
1935.742,1,25,16777215,1630592614,0,447975b0,5.42645E+16,10,猝不及防
249.159,1,25,16777215,1630592606,0,5020b3c8,5.42645E+16,10,泪目
2409.889,1,25,16777215,1630592502,0,5e2814bd,5.42645E+16,10,《时间不多了》
2809.03,1,25,15138834,1630592451,0,5b2ac88b,5.42645E+16,10,施法成功
